no,pk,add1,add2,lon,lat,sgg_code,bjd_code,total_area
9293,11530-17715,서울특별시 구로구 구로동 94-8번지,서울특별시 구로구 가마산로26길 41,126.891849,37.4945968,11530,10200,566.09
9294,11530-23874,서울특별시 구로구 구로동 95-10번지,서울특별시 구로구 구로중앙로18길 40,126.8914954,37.4955666,11530,10200,364.89
9295,11530-14693,서울특별시 구로구 구로동 95-11번지,서울특별시 구로구 가마산로26길 19,126.8913839,37.4954574,11530,10200,464.13
9296,11530-12196,서울특별시 구로구 구로동 95-1번지,서울특별시 구로구 구로중앙로18길 60,126.8924502,37.495999,11530,10200,728.82
9297,11530-18490,서울특별시 구로구 구로동 95-2번지,서울특별시 구로구 구로중앙로18길 58,126.8923382,37.4959259,11530,10200,400.95
9298,11530-10795,서울특별시 구로구 구로동 95-5번지,서울특별시 구로구 구로중앙로18길 54,126.8921358,37.4958519,11530,10200,571.44
9299,11530-19108,서울특별시 구로구 구로동 95-6번지,서울특별시 구로구 구로중앙로18길 50,126.8920352,37.4957699,11530,10200,584.64
9300,11530-13175,서울특별시 구로구 구로동 95-8번지,서울특별시 구로구 구로중앙로18길 46,126.8917991,37.4956775,11530,10200,456.25
9301,11530-13055,서울특별시 구로구 구로동 95-9번지,서울특별시 구로구 구로중앙로18길 44,126.8916527,37.4956311,11530,10200,441.18
9302,11530-14338,서울특별시 구로구 구로동 95번지,서울특별시 구로구 구로중앙로18길 64,126.8925505,37.4960991,11530,10200,345.42
9303,11530-22524,서울특별시 구로구 구로동 97-10번지,서울특별시 구로구 구로중앙로18길 53,126.8919405,37.4960573,11530,10200,4980.53
9304,11530-3524,서울특별시 구로구 구로동 97-15번지,서울특별시 구로구 가마산로26길 7-3,126.8912753,37.4959159,11530,10200,420.28
9305,11530-3523,서울특별시 구로구 구로동 97-15번지,서울특별시 구로구 가마산로26길 7-7,126.8914,37.4958991,11530,10200,297.9
9306,11530-22841,서울특별시 구로구 구로동 97-17번지,서울특별시 구로구 가마산로26길 11,126.891267,37.4957176,11530,10200,920.52
9307,11530-17615,서울특별시 구로구 구로동 97-1번지,서울특별시 구로구 가마산로 278,126.8913179,37.4960965,11530,10200,4906.75
9308,11530-12589,서울특별시 구로구 구로동 97-2번지,서울특별시 구로구 가마산로 280,126.8914299,37.4961697,11530,10200,23059.73
9309,11530-11662,서울특별시 구로구 구로동 97-3번지,서울특별시 구로구 가마산로 282,126.891641,37.4964239,11530,10200,3919.9
9310,11530-100200260,서울특별시 구로구 구로동 97-4번지,서울특별시 구로구 가마산로 284,126.8918901,37.4964082,11530,10200,9879.36
9311,11530-100187344,서울특별시 구로구 구로동 97-5번지,서울특별시 구로구 가마산로 286,126.8919893,37.4965804,11530,10200,10845.122
9312,11530-100196960,서울특별시 구로구 구로동 97-6번지,서울특별시 구로구 구로중앙로18길 71,126.8924219,37.4963862,11530,10200,3342.17
9313,11530-11723,서울특별시 구로구 구로동 97-7번지,서울특별시 구로구 구로중앙로18길 61,126.8922982,37.49634,11530,10200,2300.82
9314,11530-100216532,서울특별시 구로구 구로동 97-8번지,서울특별시 구로구 구로중앙로18길 59,126.8921649,37.4961766,11530,10200,2850.26
9315,11530-100185597,서울특별시 구로구 구로동 97-9번지,서울특별시 구로구 구로중앙로18길 57,126.8920526,37.4961214,11530,10200,2525.31
9316,11530-100212860,서울특별시 구로구 구로동 97번지,서울특별시 구로구 가마산로26길 5,126.8909685,37.4960212,11530,10200,12013.25
9317,11530-100206040,서울특별시 구로구 구로동 98-10번지,서울특별시 구로구 구로중앙로18길 23,126.8904703,37.4952956,11530,10200,6421.98
9318,11530-100228182,서울특별시 구로구 구로동 98-12번지,서울특별시 구로구 구로중앙로18길 17,126.8902226,37.4952212,11530,10200,6504.5
9319,11530-100245713,서울특별시 구로구 구로동 98-14번지,서울특별시 구로구 구로중앙로18길 11,126.8900317,37.4951293,11530,10200,3538.69
9320,11530-24269,서울특별시 구로구 구로동 98-15번지,서울특별시 구로구 구로중앙로18길 9,126.8898294,37.4950463,11530,10200,997.34
9321,11530-14409,서울특별시 구로구 구로동 98-16번지,서울특별시 구로구 구로중앙로18길 5,126.8896494,37.4949816,11530,10200,3479.76
9322,11530-14714,서울특별시 구로구 구로동 98-17번지,서울특별시 구로구 구로중앙로 58,126.8894928,37.494863,11530,10200,1136.25
9323,11530-24683,서울특별시 구로구 구로동 98-1번지,서울특별시 구로구 가마산로 260,126.8896679,37.4952611,11530,10200,466.96
9324,11530-100184499,서울특별시 구로구 구로동 98-2번지,서울특별시 구로구 가마산로 262,126.8897901,37.4954064,11530,10200,697.94
9325,11530-16752,서울특별시 구로구 구로동 98-3번지,서울특별시 구로구 가마산로 264,126.8900611,37.495436,11530,10200,1585.28
9326,11530-100205180,서울특별시 구로구 구로동 98-4번지,서울특별시 구로구 가마산로 268,126.8903427,37.4955107,11530,10200,18547.334
9327,11530-3527,서울특별시 구로구 구로동 98-6번지,서울특별시 구로구 가마산로26길 14,126.8909396,37.4956785,11530,10200,337.84
9328,11530-3528,서울특별시 구로구 구로동 98-6번지,서울특별시 구로구 가마산로26길 10,126.8909744,37.4956157,11530,10200,347.11
9329,11530-100195598,서울특별시 구로구 구로동 98-7번지,서울특별시 구로구 구로중앙로18길 31,126.8908281,37.4955693,11530,10200,3305.58
9330,11530-8162,서울특별시 구로구 구로동 98-8번지,서울특별시 구로구 구로중앙로18길 27,126.8906947,37.4954149,11530,10200,2809.1
9331,11530-14254,서울특별시 구로구 구로동 98번지,서울특별시 구로구 구로중앙로 60,126.8894217,37.4950876,11530,10200,14303.8
9332,11530-100236313,서울특별시 구로구 구로동 산 1-11번지,서울특별시 구로구 새말로 62,126.88721,37.5039059,11530,10200,459.08
9333,11530-100189464,서울특별시 구로구 구로동 산 1-4번지,서울특별시 구로구 새말로 58,126.8868952,37.5037768,11530,10200,195.7
9334,11530-1105,서울특별시 구로구 구로동 산 118-5번지,,126.8802502,37.48787185,11530,10200,33.06
9335,11530-1104,서울특별시 구로구 구로동 산 118-5번지,,126.8802502,37.48787185,11530,10200,44.66
9336,11530-1103,서울특별시 구로구 구로동 산 118-5번지,,126.8802502,37.48787185,11530,10200,22.05
9337,11530-1106,서울특별시 구로구 구로동 산 119번지,,126.8802502,37.48787185,11530,10200,39.27
9338,11530-1107,서울특별시 구로구 구로동 산 119번지,,126.8802502,37.48787185,11530,10200,45.82
9339,11530-3959,서울특별시 구로구 구로동 산 11번지,,126.8869382,37.5042288,11530,10200,23.14
9340,11530-3960,서울특별시 구로구 구로동 산 11번지,,126.8869382,37.5042288,11530,10200,26.45
9341,11530-3964,서울특별시 구로구 구로동 산 11번지,,126.8869382,37.5042288,11530,10200,26.45
9342,11530-3966,서울특별시 구로구 구로동 산 11번지,,126.8869382,37.5042288,11530,10200,26.45
9343,11530-3965,서울특별시 구로구 구로동 산 11번지,,126.8869382,37.5042288,11530,10200,26.45
9344,11530-3962,서울특별시 구로구 구로동 산 11번지,,126.8869382,37.5042288,11530,10200,26.45
9345,11530-3963,서울특별시 구로구 구로동 산 11번지,,126.8869382,37.5042288,11530,10200,26.45
9346,11530-3961,서울특별시 구로구 구로동 산 11번지,,126.8869382,37.5042288,11530,10200,26.45
9347,11530-2356,서울특별시 구로구 구로동 산 120-1번지,,126.8802502,37.48787185,11530,10200,26.98
9348,11530-2355,서울특별시 구로구 구로동 산 120-1번지,,126.8802502,37.48787185,11530,10200,37.82
9349,11530-2358,서울특별시 구로구 구로동 산 137번지,,126.8802502,37.48787185,11530,10200,29.26
9350,11530-2357,서울특별시 구로구 구로동 산 137번지,,126.8802502,37.48787185,11530,10200,44.63
9351,11530-13373,서울특별시 구로구 구로동 산 140-5번지,,126.8802502,37.48787185,11530,10200,13.22
9352,11530-24393,서울특별시 구로구 구로동 산 148-16번지,,126.8802502,37.48787185,11530,10200,13.22
9353,11530-11422,서울특별시 구로구 구로동 산 151번지,,126.8802502,37.48787185,11530,10200,13.22
9354,11530-2359,서울특별시 구로구 구로동 산 152번지,,126.8802502,37.48787185,11530,10200,13.22
9355,11530-2360,서울특별시 구로구 구로동 산 152번지,,126.8802502,37.48787185,11530,10200,13.22
9356,11530-2361,서울특별시 구로구 구로동 산 152번지,,126.8802502,37.48787185,11530,10200,29.75
9357,11530-12917,서울특별시 구로구 구로동 산 1번지,,126.8868399,37.50373383,11530,10200,26.45
9358,11530-17712,서울특별시 구로구 구로동 산 217번지,,126.8802502,37.48787185,11530,10200,59.11
9359,11530-2353,서울특별시 구로구 구로동 산 31번지,,126.8860436,37.50019482,11530,10200,39.67
9360,11530-2354,서울특별시 구로구 구로동 산 31번지,,126.8860436,37.50019482,11530,10200,29.75
9361,11530-23800,서울특별시 구로구 구로동 산 52번지,,126.8817306,37.49793981,11530,10200,69.42
9362,11530-13969,서울특별시 구로구 구로동 산 8-2번지,,126.8869382,37.5042288,11530,10200,49.16
9363,11530-2337,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,36.36
9364,11530-2340,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,33.58
9365,11530-2350,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,26.45
9366,11530-2352,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,26.45
9367,11530-2351,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,33.06
9368,11530-2343,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,19.83
9369,11530-2342,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,19.83
9370,11530-2336,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,23.14
9371,11530-2341,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,23.14
9372,11530-2344,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,19.82
9373,11530-2338,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,23.14
9374,11530-2345,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,19.83
9375,11530-2349,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,33.06
9376,11530-2335,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,29.75
9377,11530-2339,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,23.14
9378,11530-2347,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,46.28
9379,11530-2348,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,26.45
9380,11530-2346,서울특별시 구로구 구로동 산 8번지,,126.8869382,37.5042288,11530,10200,26.45
9381,11530-18984,서울특별시 구로구 구로동 산 91-18번지,,126.8838787,37.49120674,11530,10200,33.62
9382,11530-100201100,서울특별시 구로구 가리봉동 1-11번지,서울특별시 구로구 벚꽃로 370,126.8807985,37.4871491,11530,10300,6662.76
9383,11530-22657,서울특별시 구로구 가리봉동 1-2번지,서울특별시 구로구 구로동로13길 63,126.8812523,37.4870543,11530,10300,2646.87
9384,11530-12701,서울특별시 구로구 가리봉동 1-8번지,서울특별시 구로구 구로동로7길 94-2,126.8814822,37.4860383,11530,10300,37.44
9385,11530-22603,서울특별시 구로구 가리봉동 1-9번지,서울특별시 구로구 구로동로7길 98,126.8813583,37.4860101,11530,10300,37.76
9386,11530-7573,서울특별시 구로구 가리봉동 10-11번지,서울특별시 구로구 구로동로7나길 26,126.8831514,37.4855675,11530,10300,303.53
9387,11530-8449,서울특별시 구로구 가리봉동 10-1번지,서울특별시 구로구 구로동로7나길 26-4,126.8830713,37.4856298,11530,10300,124.96
9388,11530-23238,서울특별시 구로구 가리봉동 10-2번지,서울특별시 구로구 구로동로7나길 28,126.8830626,37.4854586,11530,10300,326.64
9389,11530-100217692,서울특별시 구로구 가리봉동 10-7번지,서울특별시 구로구 구로동로7나길 32,126.8830876,37.4852966,11530,10300,257.94
9390,11530-2429,서울특별시 구로구 가리봉동 102-2번지,서울특별시 구로구 우마1길 12-9,126.8887046,37.4824212,11530,10300,262.81
9391,11530-2427,서울특별시 구로구 가리봉동 102번지,서울특별시 구로구 우마1가길 8-3,126.8887822,37.48253,11530,10300,262.81
9392,11530-100244993,서울특별시 구로구 가리봉동 103-1번지,서울특별시 구로구 우마1길 22,126.8886531,37.4828442,11530,10300,549.8
9393,11530-8485,서울특별시 구로구 가리봉동 103-3번지,서울특별시 구로구 우마1가길 8,126.8887562,37.4827551,11530,10300,339.51
9394,11530-22191,서울특별시 구로구 가리봉동 103-5번지,서울특별시 구로구 우마1길 20,126.8885418,37.482726,11530,10300,118.69
9395,11530-6175,서울특별시 구로구 가리봉동 103번지,,126.8886283,37.48309323,11530,10300,79.34
9396,11530-18401,서울특별시 구로구 가리봉동 104-10번지,서울특별시 구로구 구로동로2다길 9,126.8880603,37.4839379,11530,10300,195.78
9397,11530-17353,서울특별시 구로구 가리봉동 104-11번지,서울특별시 구로구 구로동로2다길 11,126.8880732,37.4838299,11530,10300,542.67
9398,11530-9975,서울특별시 구로구 가리봉동 104-12번지,서울특별시 구로구 구로동로2다길 13-5,126.8881204,37.4836952,11530,10300,199.76
9399,11530-9130,서울특별시 구로구 가리봉동 104-13번지,서울특별시 구로구 구로동로2다길 13,126.8879266,37.4838015,11530,10300,135.24
9400,11530-4602,서울특별시 구로구 가리봉동 104-14번지,서울특별시 구로구 구로동로2다길 15,126.88786,37.4837198,11530,10300,103.41
9401,11530-15501,서울특별시 구로구 가리봉동 104-16번지,서울특별시 구로구 구로동로2다길 13-6,126.88802,37.4836041,11530,10300,184.05
9402,11530-6056,서울특별시 구로구 가리봉동 104-17번지,서울특별시 구로구 우마1나길 5-9,126.8882456,37.4836423,11530,10300,199.17
