"d_code","j_code","flow1_tot","flow2_tot"
11530780,1117068031501,170805.2284,264870.6992
11530780,1117068031502,179343.7205,264870.3923
11530780,1117068031503,190091.4879,299202.1158
11530780,1117068031504,156078.0993,205357.4986
11530780,1117068031601,141830.5523,179787.9047
11530780,1117068031602,54619.2064,88116.109
11530780,1117068031603,129521.1093,166468.529
11530780,1117068031604,122781.4728,166718.9612
11530780,1117068031701,90131.6327,98524.9732
11530780,1117068031702,100813.7352,126347.2446
11530780,1117068031703,133627.4884,171800.3758
11530780,1117068031901,134433.6098,160643.0599
11530780,1117068031902,179144.1243,231411.7282
11530780,1117068031903,117545.9482,187478.5237
11530780,1117068031904,111490.2325,145380.2278
11530780,1117068031905,124293.8162,168194.0725
11530780,1117068031906,106556.4838,148606.8381
11530780,1117068031907,65251.1196,90452.4591
11530780,1117068032001,75395.5249,129161.8063
11530780,1117068032002,80363.9159,168969.1675
11530780,1117068032101,90383.406,74304.3857
11530780,1117068032102,69244.7522,87213.7913
11530780,1117068032103,104219.7163,88476.8321
11530790,1.117069e+12,1245259.6255,1297158.0777
11530790,1117069010001,108513.9795,178217.7239
11530790,1117069010002,93874.7276,163926.3801
11530790,1117069010003,55705.036,88117.4466
11530790,1117069010004,286237.093,322914.0786
11530790,1117069010005,67898.5456,98448.9646
11530790,1117069010006,104604.6735,138820.8705
11530790,1117069010007,190125.5682,139714.1429
11530790,1117069010008,25473.7765,0
11530790,1117069010009,208245.3315,133887.8471
11530790,1117069010010,660972.8614,421615.8611
11530790,1117069010011,145107.7993,109196.6924
11530790,1117069010012,190132.0133,68767.4098
11530790,1117069010013,180556.6942,238628.1339
11530790,1117069010014,112893.2216,107920.4823
11530790,1117069010015,87591.3218,129987.9907
